EventName,EventKey,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Hartford,2024cthar,qm,29,red,1,11,0,61,1
Hartford,2024cthar,qm,3,blue,1,8,0,42,1
Hartford,2024cthar,qm,3,red,8,1,2,40,0
Hartford,2024cthar,qm,30,blue,1,13,2,66,1
Hartford,2024cthar,qm,30,red,0,7,0,20,0
Hartford,2024cthar,qm,31,blue,1,16,0,62,1
Hartford,2024cthar,qm,31,red,3,6,0,22,0
Hartford,2024cthar,qm,32,blue,2,9,1,47,1
Hartford,2024cthar,qm,32,red,0,3,0,18,0
Hartford,2024cthar,qm,33,blue,7,6,4,79,1
Hartford,2024cthar,qm,33,red,8,9,3,66,0
Hartford,2024cthar,qm,34,blue,3,8,1,39,0
Hartford,2024cthar,qm,34,red,1,10,0,44,1
Hartford,2024cthar,qm,35,blue,4,4,2,36,0
Hartford,2024cthar,qm,35,red,0,16,0,70,1
Hartford,2024cthar,qm,36,blue,8,1,2,39,0
Hartford,2024cthar,qm,36,red,4,4,4,59,1
Hartford,2024cthar,qm,37,blue,4,6,1,29,0
Hartford,2024cthar,qm,37,red,3,8,1,35,1
Hartford,2024cthar,qm,38,blue,0,6,0,22,0
Hartford,2024cthar,qm,38,red,2,9,2,68,1
Hartford,2024cthar,qm,39,blue,1,2,0,16,0
Hartford,2024cthar,qm,39,red,3,5,0,39,1
Hartford,2024cthar,qm,4,blue,6,0,0,13,0
Hartford,2024cthar,qm,4,red,4,3,1,22,1
Hartford,2024cthar,qm,40,blue,8,6,3,67,1
Hartford,2024cthar,qm,40,red,0,9,0,22,0
Hartford,2024cthar,qm,41,blue,2,7,1,61,1
Hartford,2024cthar,qm,41,red,2,11,1,57,0
Hartford,2024cthar,qm,42,blue,0,6,0,43,0
Hartford,2024cthar,qm,42,red,1,11,0,54,1
Hartford,2024cthar,qm,43,blue,5,6,2,47,1
Hartford,2024cthar,qm,43,red,3,3,1,36,0
Hartford,2024cthar,qm,44,blue,2,10,0,47,0
Hartford,2024cthar,qm,44,red,4,1,4,63,1
Hartford,2024cthar,qm,45,blue,0,4,0,26,0
Hartford,2024cthar,qm,45,red,1,6,0,37,1
Hartford,2024cthar,qm,46,blue,3,11,3,76,1
Hartford,2024cthar,qm,46,red,0,4,0,22,0
Hartford,2024cthar,qm,47,blue,5,5,3,31,0
Hartford,2024cthar,qm,47,red,2,8,1,56,1
Hartford,2024cthar,qm,48,blue,0,9,0,49,0
Hartford,2024cthar,qm,48,red,0,15,0,60,1
Hartford,2024cthar,qm,49,blue,6,5,3,62,1
Hartford,2024cthar,qm,49,red,5,3,1,27,0
Hartford,2024cthar,qm,5,blue,5,2,0,20,0
Hartford,2024cthar,qm,5,red,2,3,1,35,1
Hartford,2024cthar,qm,50,blue,5,3,2,50,0
Hartford,2024cthar,qm,50,red,6,3,3,55,1
Hartford,2024cthar,qm,51,blue,1,17,0,60,1
Hartford,2024cthar,qm,51,red,0,10,0,43,0
Hartford,2024cthar,qm,52,blue,4,7,6,88,1
Hartford,2024cthar,qm,52,red,4,0,0,16,0
Hartford,2024cthar,qm,53,blue,5,2,1,37,1
Hartford,2024cthar,qm,53,red,0,8,0,27,0
Hartford,2024cthar,qm,54,blue,1,13,0,71,1
Hartford,2024cthar,qm,54,red,1,10,0,38,0
Hartford,2024cthar,qm,55,blue,0,5,0,28,0
Hartford,2024cthar,qm,55,red,1,11,0,44,1
Hartford,2024cthar,qm,56,blue,3,0,0,24,0
Hartford,2024cthar,qm,56,red,5,11,6,88,1
Hartford,2024cthar,qm,57,blue,1,7,0,33,0
Hartford,2024cthar,qm,57,red,9,6,4,56,1
Hartford,2024cthar,qm,58,blue,4,9,1,73,1
Hartford,2024cthar,qm,58,red,0,7,0,35,0
Hartford,2024cthar,qm,59,blue,3,9,1,51,0
Hartford,2024cthar,qm,59,red,7,3,2,59,1
Hartford,2024cthar,qm,6,blue,4,7,1,34,0
Hartford,2024cthar,qm,6,red,4,4,2,43,1
Hartford,2024cthar,qm,60,blue,1,6,0,30,0
Hartford,2024cthar,qm,60,red,1,8,0,33,1
Hartford,2024cthar,qm,61,blue,3,9,5,82,1
Hartford,2024cthar,qm,61,red,4,8,3,48,0
Hartford,2024cthar,qm,62,blue,4,4,4,62,0
Hartford,2024cthar,qm,62,red,4,12,1,72,1
Hartford,2024cthar,qm,63,blue,8,2,1,39,1
Hartford,2024cthar,qm,63,red,0,5,0,35,0
Hartford,2024cthar,qm,64,blue,4,6,1,33,0
Hartford,2024cthar,qm,64,red,4,12,2,63,1
Hartford,2024cthar,qm,65,blue,3,0,0,29,0
Hartford,2024cthar,qm,65,red,4,11,2,88,1
Hartford,2024cthar,qm,66,blue,1,9,0,45,1
Hartford,2024cthar,qm,66,red,0,8,0,44,0
Hartford,2024cthar,qm,7,blue,3,5,2,55,1
Hartford,2024cthar,qm,7,red,2,9,1,37,0
Hartford,2024cthar,qm,8,blue,6,4,2,52,1
Hartford,2024cthar,qm,8,red,0,10,0,49,0
Hartford,2024cthar,qm,9,blue,4,0,3,27,1
Hartford,2024cthar,qm,9,red,0,1,0,16,0
Hartford,2024cthar,sf,1,blue,4,6,2,67,0
Hartford,2024cthar,sf,1,red,5,5,4,79,1
Hartford,2024cthar,sf,1,blue,3,4,2,44,0
Hartford,2024cthar,sf,1,red,6,3,5,60,1
Hartford,2024cthar,sf,1,blue,0,12,0,43,0
Hartford,2024cthar,sf,1,red,4,5,3,93,1
Hartford,2024cthar,sf,1,blue,2,7,3,85,1
Hartford,2024cthar,sf,1,red,2,9,0,47,0
Hartford,2024cthar,sf,1,blue,2,5,2,36,0
Hartford,2024cthar,sf,1,red,4,10,4,78,1
Hartford,2024cthar,sf,1,blue,1,6,0,57,0
Hartford,2024cthar,sf,1,red,4,7,5,81,1
Hartford,2024cthar,sf,1,blue,4,4,4,75,1
Hartford,2024cthar,sf,1,red,5,0,5,66,0
Hartford,2024cthar,sf,1,blue,7,4,2,61,0
Hartford,2024cthar,sf,1,red,6,2,3,63,1
Hartford,2024cthar,sf,1,blue,2,7,1,64,1
Hartford,2024cthar,sf,1,red,4,7,4,52,0
Hartford,2024cthar,sf,1,blue,7,9,4,59,0
Hartford,2024cthar,sf,1,red,5,5,4,78,1
Hartford,2024cthar,sf,1,blue,4,6,3,67,1
Hartford,2024cthar,sf,1,red,1,9,0,54,0
Hartford,2024cthar,sf,1,blue,2,4,1,23,0
Hartford,2024cthar,sf,1,red,5,1,3,58,1
Hartford,2024cthar,sf,1,blue,3,1,1,37,0
Hartford,2024cthar,sf,1,red,10,3,2,39,1
South Florida,2024flwp,f,1,blue,2,7,2,57,0
South Florida,2024flwp,f,1,red,4,7,2,81,1
South Florida,2024flwp,f,2,blue,6,5,7,78,1
South Florida,2024flwp,f,2,red,1,10,0,60,0
South Florida,2024flwp,f,3,blue,4,5,3,41,0
South Florida,2024flwp,f,3,red,3,7,1,41,0
South Florida,2024flwp,qm,1,blue,1,8,0,41,1
South Florida,2024flwp,qm,1,red,1,2,0,22,0
South Florida,2024flwp,qm,10,blue,3,0,0,28,1
South Florida,2024flwp,qm,10,red,4,3,0,25,0
South Florida,2024flwp,qm,11,blue,0,5,0,35,1
South Florida,2024flwp,qm,11,red,1,1,0,20,0
South Florida,2024flwp,qm,12,blue,0,4,0,26,1
South Florida,2024flwp,qm,12,red,3,6,0,22,0
South Florida,2024flwp,qm,13,blue,3,3,1,41,0
South Florida,2024flwp,qm,13,red,5,4,3,55,1
South Florida,2024flwp,qm,14,blue,2,10,0,38,0
South Florida,2024flwp,qm,14,red,2,5,0,41,1
South Florida,2024flwp,qm,15,blue,3,3,0,29,1
South Florida,2024flwp,qm,15,red,0,6,0,27,0
South Florida,2024flwp,qm,16,blue,2,10,1,56,1
South Florida,2024flwp,qm,16,red,0,7,0,35,0
South Florida,2024flwp,qm,17,blue,0,9,0,20,0
South Florida,2024flwp,qm,17,red,1,9,0,48,1
South Florida,2024flwp,qm,18,blue,4,9,2,58,1
South Florida,2024flwp,qm,18,red,1,8,0,38,0
South Florida,2024flwp,qm,19,blue,5,4,5,73,1
South Florida,2024flwp,qm,19,red,2,7,0,27,0
South Florida,2024flwp,qm,2,blue,1,8,0,75,1
South Florida,2024flwp,qm,2,red,0,0,0,7,0
South Florida,2024flwp,qm,20,blue,0,6,0,28,0
South Florida,2024flwp,qm,20,red,0,11,0,54,1
South Florida,2024flwp,qm,21,blue,1,6,0,37,0
South Florida,2024flwp,qm,21,red,4,3,2,39,1
South Florida,2024flwp,qm,22,blue,0,6,0,27,0
South Florida,2024flwp,qm,22,red,2,8,1,51,1
South Florida,2024flwp,qm,23,blue,4,10,2,43,1
South Florida,2024flwp,qm,23,red,0,7,0,28,0
South Florida,2024flwp,qm,24,blue,3,0,0,13,0
South Florida,2024flwp,qm,24,red,3,10,1,65,1
South Florida,2024flwp,qm,25,blue,3,5,2,49,1
South Florida,2024flwp,qm,25,red,4,14,1,48,0
South Florida,2024flwp,qm,26,blue,3,2,1,21,0
South Florida,2024flwp,qm,26,red,2,6,1,69,1
South Florida,2024flwp,qm,27,blue,4,1,3,40,0
South Florida,2024flwp,qm,27,red,2,9,0,53,1
South Florida,2024flwp,qm,28,blue,7,6,5,80,1
South Florida,2024flwp,qm,28,red,0,2,0,8,0
South Florida,2024flwp,qm,29,blue,5,4,3,43,1
South Florida,2024flwp,qm,29,red,0,8,0,22,0
South Florida,2024flwp,qm,3,blue,8,8,2,58,1
South Florida,2024flwp,qm,3,red,0,11,0,28,0
South Florida,2024flwp,qm,30,blue,3,10,1,50,0
South Florida,2024flwp,qm,30,red,1,14,0,54,1
South Florida,2024flwp,qm,31,blue,3,10,0,37,0
South Florida,2024flwp,qm,31,red,7,8,3,63,1
South Florida,2024flwp,qm,32,blue,0,5,0,22,0
South Florida,2024flwp,qm,32,red,3,14,2,66,1
South Florida,2024flwp,qm,33,blue,1,8,0,60,1
South Florida,2024flwp,qm,33,red,0,10,0,35,0
South Florida,2024flwp,qm,34,blue,5,12,3,62,1
South Florida,2024flwp,qm,34,red,0,2,0,10,0
South Florida,2024flwp,qm,35,blue,4,6,2,41,1
South Florida,2024flwp,qm,35,red,5,3,2,34,0
South Florida,2024flwp,qm,36,blue,1,6,0,34,0
South Florida,2024flwp,qm,36,red,1,13,0,52,1
South Florida,2024flwp,qm,37,blue,0,7,0,35,0
South Florida,2024flwp,qm,37,red,2,4,0,43,1
South Florida,2024flwp,qm,38,blue,5,5,1,58,1
South Florida,2024flwp,qm,38,red,0,4,0,27,0
South Florida,2024flwp,qm,39,blue,0,14,0,44,1
South Florida,2024flwp,qm,39,red,3,5,1,43,0
South Florida,2024flwp,qm,4,blue,0,4,0,41,0
South Florida,2024flwp,qm,4,red,5,6,2,61,1
South Florida,2024flwp,qm,40,blue,4,11,2,52,1
South Florida,2024flwp,qm,40,red,7,9,1,47,0
South Florida,2024flwp,qm,41,blue,0,7,0,35,1
South Florida,2024flwp,qm,41,red,0,7,0,28,0
South Florida,2024flwp,qm,42,blue,5,2,2,37,0
South Florida,2024flwp,qm,42,red,0,12,0,50,1
South Florida,2024flwp,qm,43,blue,0,17,0,53,1
South Florida,2024flwp,qm,43,red,6,6,4,51,0
South Florida,2024flwp,qm,44,blue,6,2,1,28,0
South Florida,2024flwp,qm,44,red,1,6,0,29,1
South Florida,2024flwp,qm,45,blue,1,3,0,23,0
South Florida,2024flwp,qm,45,red,0,9,0,62,1
South Florida,2024flwp,qm,46,blue,7,4,5,73,1
South Florida,2024flwp,qm,46,red,5,0,2,41,0
South Florida,2024flwp,qm,47,blue,0,14,0,38,1
South Florida,2024flwp,qm,47,red,2,6,0,29,0
South Florida,2024flwp,qm,48,blue,6,6,1,44,1
South Florida,2024flwp,qm,48,red,5,0,2,29,0
South Florida,2024flwp,qm,49,blue,5,5,1,58,1
South Florida,2024flwp,qm,49,red,1,12,0,36,0
South Florida,2024flwp,qm,5,blue,2,12,0,40,1
South Florida,2024flwp,qm,5,red,1,5,0,28,0
South Florida,2024flwp,qm,50,blue,1,13,0,48,0
South Florida,2024flwp,qm,50,red,4,6,1,74,1
South Florida,2024flwp,qm,51,blue,3,0,0,12,1
South Florida,2024flwp,qm,51,red,0,2,0,11,0
South Florida,2024flwp,qm,52,blue,6,4,5,51,1
South Florida,2024flwp,qm,52,red,0,11,0,41,0
South Florida,2024flwp,qm,53,blue,5,1,1,41,1
South Florida,2024flwp,qm,53,red,0,9,0,27,0
South Florida,2024flwp,qm,54,blue,2,7,1,37,0
South Florida,2024flwp,qm,54,red,3,13,0,74,1
South Florida,2024flwp,qm,55,blue,5,4,2,62,1
South Florida,2024flwp,qm,55,red,4,5,2,56,0
South Florida,2024flwp,qm,56,blue,7,4,6,63,1
South Florida,2024flwp,qm,56,red,5,2,1,26,0
South Florida,2024flwp,qm,57,blue,0,6,0,26,0
South Florida,2024flwp,qm,57,red,0,19,0,56,1
South Florida,2024flwp,qm,58,blue,3,4,1,20,0
South Florida,2024flwp,qm,58,red,1,5,0,51,1
South Florida,2024flwp,qm,59,blue,3,7,2,52,1
South Florida,2024flwp,qm,59,red,2,8,2,48,0
South Florida,2024flwp,qm,6,blue,3,7,1,36,0
South Florida,2024flwp,qm,6,red,5,3,1,45,1
South Florida,2024flwp,qm,60,blue,1,7,0,37,1
South Florida,2024flwp,qm,60,red,1,4,0,28,0
South Florida,2024flwp,qm,61,blue,7,5,5,83,1
South Florida,2024flwp,qm,61,red,0,12,0,34,0
South Florida,2024flwp,qm,62,blue,0,7,0,32,0
South Florida,2024flwp,qm,62,red,6,5,2,52,1
South Florida,2024flwp,qm,63,blue,5,6,4,50,0
South Florida,2024flwp,qm,63,red,5,6,4,62,1
South Florida,2024flwp,qm,64,blue,0,8,0,33,0
South Florida,2024flwp,qm,64,red,6,4,1,40,1
South Florida,2024flwp,qm,65,blue,2,7,1,62,1
South Florida,2024flwp,qm,65,red,0,5,0,43,0
South Florida,2024flwp,qm,66,blue,1,9,0,28,1
South Florida,2024flwp,qm,66,red,0,0,0,11,0
South Florida,2024flwp,qm,67,blue,1,9,0,29,0
South Florida,2024flwp,qm,67,red,8,4,5,56,1
South Florida,2024flwp,qm,68,blue,0,12,0,29,0
South Florida,2024flwp,qm,68,red,2,12,0,55,1
South Florida,2024flwp,qm,69,blue,6,6,3,76,1
South Florida,2024flwp,qm,69,red,3,8,1,37,0
South Florida,2024flwp,qm,7,blue,3,8,2,75,1
South Florida,2024flwp,qm,7,red,1,6,0,19,0
South Florida,2024flwp,qm,70,blue,0,9,0,33,0
South Florida,2024flwp,qm,70,red,4,7,0,36,1
South Florida,2024flwp,qm,71,blue,0,6,0,13,0
South Florida,2024flwp,qm,71,red,7,4,2,57,1
South Florida,2024flwp,qm,72,blue,3,7,1,53,1
South Florida,2024flwp,qm,72,red,0,3,0,21,0
South Florida,2024flwp,qm,73,blue,0,14,0,39,1
South Florida,2024flwp,qm,73,red,3,5,1,36,0
South Florida,2024flwp,qm,74,blue,8,2,2,31,1
South Florida,2024flwp,qm,74,red,2,6,0,23,0
South Florida,2024flwp,qm,75,blue,5,7,5,74,1
South Florida,2024flwp,qm,75,red,0,7,0,49,0
South Florida,2024flwp,qm,76,blue,4,10,1,69,1
South Florida,2024flwp,qm,76,red,5,4,2,52,0
South Florida,2024flwp,qm,77,blue,7,0,0,30,0
South Florida,2024flwp,qm,77,red,6,3,0,43,1
South Florida,2024flwp,qm,78,blue,1,12,0,64,1
South Florida,2024flwp,qm,78,red,1,14,0,43,0
South Florida,2024flwp,qm,8,blue,2,13,0,55,0
