EventName,EventKey,EventWeek,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Arizona East,2024azgl,4,qm,58,blue,5,4,6,94,1
Arizona East,2024azgl,4,qm,58,red,7,7,3,55,0
Arizona East,2024azgl,4,qm,59,blue,6,7,1,64,1
Arizona East,2024azgl,4,qm,59,red,5,3,5,62,0
Arizona East,2024azgl,4,qm,6,blue,2,0,0,17,1
Arizona East,2024azgl,4,qm,6,red,2,0,0,6,0
Arizona East,2024azgl,4,qm,60,blue,4,5,1,36,0
Arizona East,2024azgl,4,qm,60,red,0,16,0,56,1
Arizona East,2024azgl,4,qm,61,blue,5,4,3,67,1
Arizona East,2024azgl,4,qm,61,red,5,6,4,46,0
Arizona East,2024azgl,4,qm,62,blue,6,3,2,42,1
Arizona East,2024azgl,4,qm,62,red,5,2,1,34,0
Arizona East,2024azgl,4,qm,63,blue,5,7,1,49,0
Arizona East,2024azgl,4,qm,63,red,5,7,1,58,1
Arizona East,2024azgl,4,qm,64,blue,4,4,2,44,0
Arizona East,2024azgl,4,qm,64,red,5,2,3,53,1
Arizona East,2024azgl,4,qm,65,blue,4,1,1,26,0
Arizona East,2024azgl,4,qm,65,red,5,6,2,55,1
Arizona East,2024azgl,4,qm,66,blue,3,5,1,36,0
Arizona East,2024azgl,4,qm,66,red,5,14,5,95,1
Arizona East,2024azgl,4,qm,67,blue,5,7,3,66,1
Arizona East,2024azgl,4,qm,67,red,3,9,2,46,0
Arizona East,2024azgl,4,qm,68,blue,7,1,5,54,0
Arizona East,2024azgl,4,qm,68,red,7,3,7,94,1
Arizona East,2024azgl,4,qm,69,blue,8,7,7,92,1
Arizona East,2024azgl,4,qm,69,red,5,1,2,55,0
Arizona East,2024azgl,4,qm,7,blue,5,2,2,35,1
Arizona East,2024azgl,4,qm,7,red,3,8,0,31,0
Arizona East,2024azgl,4,qm,70,blue,4,3,1,38,1
Arizona East,2024azgl,4,qm,70,red,5,6,2,34,0
Arizona East,2024azgl,4,qm,71,blue,7,8,2,50,0
Arizona East,2024azgl,4,qm,71,red,6,10,5,75,1
Arizona East,2024azgl,4,qm,72,blue,0,15,0,50,0
Arizona East,2024azgl,4,qm,72,red,7,4,6,67,1
Arizona East,2024azgl,4,qm,73,blue,1,7,0,38,0
Arizona East,2024azgl,4,qm,73,red,4,6,1,52,1
Arizona East,2024azgl,4,qm,74,blue,7,2,1,32,1
Arizona East,2024azgl,4,qm,74,red,5,0,2,31,0
Arizona East,2024azgl,4,qm,75,blue,5,11,4,101,1
Arizona East,2024azgl,4,qm,75,red,1,14,0,43,0
Arizona East,2024azgl,4,qm,76,blue,4,8,2,64,0
Arizona East,2024azgl,4,qm,76,red,9,1,8,76,1
Arizona East,2024azgl,4,qm,8,blue,0,4,0,31,0
Arizona East,2024azgl,4,qm,8,red,3,6,1,52,1
Arizona East,2024azgl,4,qm,9,blue,1,3,0,18,0
Arizona East,2024azgl,4,qm,9,red,5,9,2,96,1
Arizona East,2024azgl,4,sf,1,blue,4,12,3,67,1
Arizona East,2024azgl,4,sf,1,red,3,7,2,53,0
Arizona East,2024azgl,4,sf,1,blue,6,3,7,65,0
Arizona East,2024azgl,4,sf,1,red,8,3,14,119,1
Arizona East,2024azgl,4,sf,1,blue,6,5,3,59,0
Arizona East,2024azgl,4,sf,1,red,4,6,7,73,1
Arizona East,2024azgl,4,sf,1,blue,6,5,5,83,1
Arizona East,2024azgl,4,sf,1,red,5,2,4,72,0
Arizona East,2024azgl,4,sf,1,blue,4,9,3,76,0
Arizona East,2024azgl,4,sf,1,red,8,4,11,108,1
Arizona East,2024azgl,4,sf,1,blue,4,13,4,81,1
Arizona East,2024azgl,4,sf,1,red,6,10,7,68,0
Arizona East,2024azgl,4,sf,1,blue,5,4,2,73,0
Arizona East,2024azgl,4,sf,1,red,7,5,6,85,1
Arizona East,2024azgl,4,sf,1,blue,2,7,2,58,0
Arizona East,2024azgl,4,sf,1,red,6,3,6,69,1
Arizona East,2024azgl,4,sf,1,blue,6,9,6,85,1
Arizona East,2024azgl,4,sf,1,red,3,10,0,47,0
Arizona East,2024azgl,4,sf,1,blue,8,5,4,79,1
Arizona East,2024azgl,4,sf,1,red,4,10,2,54,0
Arizona East,2024azgl,4,sf,1,blue,0,13,0,62,0
Arizona East,2024azgl,4,sf,1,red,8,0,7,80,1
Arizona East,2024azgl,4,sf,1,blue,6,3,7,86,1
Arizona East,2024azgl,4,sf,1,red,5,6,5,71,0
Arizona East,2024azgl,4,sf,1,blue,7,7,3,58,1
Arizona East,2024azgl,4,sf,1,red,0,16,0,50,0
Arizona Valley,2024azva,3,f,1,blue,6,5,6,67,0
Arizona Valley,2024azva,3,f,1,red,4,7,4,71,1
Arizona Valley,2024azva,3,f,2,blue,8,2,8,87,1
Arizona Valley,2024azva,3,f,2,red,6,9,6,85,0
Arizona Valley,2024azva,3,f,3,blue,8,6,9,82,0
Arizona Valley,2024azva,3,f,3,red,6,4,8,83,1
Arizona Valley,2024azva,3,qm,1,blue,0,10,0,49,1
Arizona Valley,2024azva,3,qm,1,red,0,0,0,4,0
Arizona Valley,2024azva,3,qm,10,blue,8,0,5,73,1
Arizona Valley,2024azva,3,qm,10,red,0,12,0,34,0
Arizona Valley,2024azva,3,qm,11,blue,5,8,1,63,1
Arizona Valley,2024azva,3,qm,11,red,5,4,1,46,0
Arizona Valley,2024azva,3,qm,12,blue,7,0,0,16,0
Arizona Valley,2024azva,3,qm,12,red,1,9,0,36,1
Arizona Valley,2024azva,3,qm,13,blue,1,10,0,35,1
Arizona Valley,2024azva,3,qm,13,red,5,2,0,20,0
Arizona Valley,2024azva,3,qm,14,blue,5,4,5,61,1
Arizona Valley,2024azva,3,qm,14,red,4,2,3,39,0
Arizona Valley,2024azva,3,qm,15,blue,4,4,5,54,1
Arizona Valley,2024azva,3,qm,15,red,7,0,0,17,0
Arizona Valley,2024azva,3,qm,16,blue,0,12,0,39,1
Arizona Valley,2024azva,3,qm,16,red,4,2,1,21,0
Arizona Valley,2024azva,3,qm,17,blue,1,8,0,34,0
Arizona Valley,2024azva,3,qm,17,red,3,6,0,50,1
Arizona Valley,2024azva,3,qm,18,blue,6,9,7,99,1
Arizona Valley,2024azva,3,qm,18,red,5,7,2,43,0
Arizona Valley,2024azva,3,qm,19,blue,3,4,0,24,0
Arizona Valley,2024azva,3,qm,19,red,6,0,2,37,1
Arizona Valley,2024azva,3,qm,2,blue,4,2,0,17,0
Arizona Valley,2024azva,3,qm,2,red,5,2,3,41,1
Arizona Valley,2024azva,3,qm,20,blue,7,1,2,44,0
Arizona Valley,2024azva,3,qm,20,red,4,9,2,48,1
Arizona Valley,2024azva,3,qm,21,blue,4,4,1,47,0
Arizona Valley,2024azva,3,qm,21,red,5,6,3,50,1
Arizona Valley,2024azva,3,qm,22,blue,7,6,5,77,1
Arizona Valley,2024azva,3,qm,22,red,5,1,2,33,0
Arizona Valley,2024azva,3,qm,23,blue,6,4,4,54,1
Arizona Valley,2024azva,3,qm,23,red,6,0,2,32,0
Arizona Valley,2024azva,3,qm,24,blue,0,0,0,12,0
Arizona Valley,2024azva,3,qm,24,red,0,17,0,66,1
Arizona Valley,2024azva,3,qm,25,blue,4,1,0,17,0
Arizona Valley,2024azva,3,qm,25,red,3,3,1,51,1
Arizona Valley,2024azva,3,qm,26,blue,9,3,2,46,0
Arizona Valley,2024azva,3,qm,26,red,7,4,6,82,1
Arizona Valley,2024azva,3,qm,27,blue,1,8,0,42,0
Arizona Valley,2024azva,3,qm,27,red,6,3,2,51,1
Arizona Valley,2024azva,3,qm,28,blue,1,8,0,28,0
Arizona Valley,2024azva,3,qm,28,red,2,3,0,37,1
Arizona Valley,2024azva,3,qm,29,blue,6,2,3,45,1
Arizona Valley,2024azva,3,qm,29,red,6,0,0,18,0
Arizona Valley,2024azva,3,qm,3,blue,1,8,0,29,1
Arizona Valley,2024azva,3,qm,3,red,0,2,0,13,0
Arizona Valley,2024azva,3,qm,30,blue,3,13,2,69,0
Arizona Valley,2024azva,3,qm,30,red,5,4,3,69,0
Arizona Valley,2024azva,3,qm,31,blue,4,3,1,31,0
Arizona Valley,2024azva,3,qm,31,red,3,3,1,39,1
Arizona Valley,2024azva,3,qm,32,blue,3,2,1,44,1
Arizona Valley,2024azva,3,qm,32,red,0,8,0,37,0
Arizona Valley,2024azva,3,qm,33,blue,0,9,0,29,1
Arizona Valley,2024azva,3,qm,33,red,2,2,0,16,0
Arizona Valley,2024azva,3,qm,34,blue,1,5,0,23,0
Arizona Valley,2024azva,3,qm,34,red,7,7,5,59,1
Arizona Valley,2024azva,3,qm,35,blue,4,12,1,89,1
Arizona Valley,2024azva,3,qm,35,red,1,11,0,42,0
Arizona Valley,2024azva,3,qm,36,blue,0,0,0,16,0
Arizona Valley,2024azva,3,qm,36,red,4,7,2,69,1
Arizona Valley,2024azva,3,qm,37,blue,0,13,0,46,1
Arizona Valley,2024azva,3,qm,37,red,0,3,0,24,0
Arizona Valley,2024azva,3,qm,38,blue,6,13,1,74,1
Arizona Valley,2024azva,3,qm,38,red,5,5,2,42,0
Arizona Valley,2024azva,3,qm,39,blue,7,3,4,60,1
Arizona Valley,2024azva,3,qm,39,red,5,2,0,27,0
Arizona Valley,2024azva,3,qm,4,blue,1,8,0,28,0
Arizona Valley,2024azva,3,qm,4,red,7,6,2,53,1
Arizona Valley,2024azva,3,qm,40,blue,0,3,0,41,0
Arizona Valley,2024azva,3,qm,40,red,3,7,1,47,1
Arizona Valley,2024azva,3,qm,41,blue,7,4,2,46,0
Arizona Valley,2024azva,3,qm,41,red,6,5,2,47,1
Arizona Valley,2024azva,3,qm,42,blue,3,3,0,26,1
Arizona Valley,2024azva,3,qm,42,red,0,0,0,11,0
Arizona Valley,2024azva,3,qm,43,blue,1,2,0,29,0
Arizona Valley,2024azva,3,qm,43,red,2,7,2,46,1
Arizona Valley,2024azva,3,qm,44,blue,1,9,0,28,1
Arizona Valley,2024azva,3,qm,44,red,0,3,0,18,0
Arizona Valley,2024azva,3,qm,45,blue,5,3,5,78,1
Arizona Valley,2024azva,3,qm,45,red,4,6,1,50,0
Arizona Valley,2024azva,3,qm,46,blue,3,7,1,63,1
Arizona Valley,2024azva,3,qm,46,red,9,1,3,39,0
Arizona Valley,2024azva,3,qm,47,blue,7,5,3,58,0
Arizona Valley,2024azva,3,qm,47,red,7,10,4,71,1
Arizona Valley,2024azva,3,qm,48,blue,9,3,9,83,1
Arizona Valley,2024azva,3,qm,48,red,5,8,1,32,0
Arizona Valley,2024azva,3,qm,49,blue,4,8,3,61,1
Arizona Valley,2024azva,3,qm,49,red,1,1,0,11,0
Arizona Valley,2024azva,3,qm,5,blue,5,2,2,37,0
Arizona Valley,2024azva,3,qm,5,red,1,8,0,42,1
Arizona Valley,2024azva,3,qm,50,blue,5,5,5,55,0
Arizona Valley,2024azva,3,qm,50,red,5,6,4,89,1
Arizona Valley,2024azva,3,qm,51,blue,7,3,8,73,1
Arizona Valley,2024azva,3,qm,51,red,6,1,2,46,0
Arizona Valley,2024azva,3,qm,52,blue,4,4,2,34,0
Arizona Valley,2024azva,3,qm,52,red,3,10,3,63,1
Arizona Valley,2024azva,3,qm,53,blue,3,9,1,68,1
Arizona Valley,2024azva,3,qm,53,red,6,6,1,52,0
Arizona Valley,2024azva,3,qm,54,blue,8,3,8,67,1
Arizona Valley,2024azva,3,qm,54,red,0,1,0,18,0
Arizona Valley,2024azva,3,qm,55,blue,6,8,3,66,1
Arizona Valley,2024azva,3,qm,55,red,0,0,0,3,0
Arizona Valley,2024azva,3,qm,56,blue,3,3,2,35,0
Arizona Valley,2024azva,3,qm,56,red,6,4,4,45,1
Arizona Valley,2024azva,3,qm,57,blue,7,5,5,59,1
Arizona Valley,2024azva,3,qm,57,red,0,6,0,29,0
Arizona Valley,2024azva,3,qm,58,blue,4,7,3,60,1
Arizona Valley,2024azva,3,qm,58,red,5,3,1,24,0
Arizona Valley,2024azva,3,qm,59,blue,3,2,0,26,0
Arizona Valley,2024azva,3,qm,59,red,7,5,4,87,1
Arizona Valley,2024azva,3,qm,6,blue,1,9,0,41,1
Arizona Valley,2024azva,3,qm,6,red,3,2,0,37,0
Arizona Valley,2024azva,3,qm,60,blue,7,7,3,72,1
Arizona Valley,2024azva,3,qm,60,red,0,10,0,45,0
Arizona Valley,2024azva,3,qm,61,blue,5,7,4,68,1
Arizona Valley,2024azva,3,qm,61,red,5,1,2,47,0
Arizona Valley,2024azva,3,qm,62,blue,1,1,0,14,0
Arizona Valley,2024azva,3,qm,62,red,0,9,0,34,1
Arizona Valley,2024azva,3,qm,63,blue,6,2,2,58,1
Arizona Valley,2024azva,3,qm,63,red,7,6,2,46,0
Arizona Valley,2024azva,3,qm,64,blue,1,11,0,56,1
Arizona Valley,2024azva,3,qm,64,red,6,5,2,42,0
Arizona Valley,2024azva,3,qm,65,blue,4,1,3,42,0
Arizona Valley,2024azva,3,qm,65,red,6,7,3,60,1
Arizona Valley,2024azva,3,qm,66,blue,5,4,2,64,1
Arizona Valley,2024azva,3,qm,66,red,1,8,0,35,0
Arizona Valley,2024azva,3,qm,67,blue,4,3,0,25,0
Arizona Valley,2024azva,3,qm,67,red,4,19,2,99,1
Arizona Valley,2024azva,3,qm,68,blue,5,4,3,51,1
Arizona Valley,2024azva,3,qm,68,red,0,9,0,41,0
Arizona Valley,2024azva,3,qm,69,blue,1,6,0,54,1
Arizona Valley,2024azva,3,qm,69,red,0,10,0,40,0
Arizona Valley,2024azva,3,qm,7,blue,8,5,2,40,0
Arizona Valley,2024azva,3,qm,7,red,5,5,4,62,1
Arizona Valley,2024azva,3,qm,70,blue,10,2,3,55,1
Arizona Valley,2024azva,3,qm,70,red,2,0,1,24,0
Arizona Valley,2024azva,3,qm,71,blue,3,0,1,48,0
Arizona Valley,2024azva,3,qm,71,red,7,3,3,76,1
Arizona Valley,2024azva,3,qm,72,blue,5,2,0,27,0
Arizona Valley,2024azva,3,qm,72,red,6,2,3,72,1
Arizona Valley,2024azva,3,qm,73,blue,9,8,10,97,1
Arizona Valley,2024azva,3,qm,73,red,5,8,6,84,0
Arizona Valley,2024azva,3,qm,74,blue,1,8,0,41,1
Arizona Valley,2024azva,3,qm,74,red,3,0,1,34,0
Arizona Valley,2024azva,3,qm,75,blue,2,9,1,47,0
Arizona Valley,2024azva,3,qm,75,red,4,4,3,58,1
Arizona Valley,2024azva,3,qm,76,blue,0,8,0,26,0
Arizona Valley,2024azva,3,qm,76,red,2,12,1,57,1
Arizona Valley,2024azva,3,qm,8,blue,4,10,2,52,1
Arizona Valley,2024azva,3,qm,8,red,3,9,1,43,0
Arizona Valley,2024azva,3,qm,9,blue,6,6,7,69,1
Arizona Valley,2024azva,3,qm,9,red,2,2,0,13,0
Arizona Valley,2024azva,3,sf,1,blue,6,7,2,70,1
Arizona Valley,2024azva,3,sf,1,red,2,11,2,55,0
Arizona Valley,2024azva,3,sf,1,blue,4,4,2,41,0
Arizona Valley,2024azva,3,sf,1,red,8,3,10,127,1
Arizona Valley,2024azva,3,sf,1,blue,6,3,6,95,1
Arizona Valley,2024azva,3,sf,1,red,8,6,3,55,0
Arizona Valley,2024azva,3,sf,1,blue,4,3,4,62,0
Arizona Valley,2024azva,3,sf,1,red,6,8,5,63,1
Arizona Valley,2024azva,3,sf,1,blue,4,2,2,57,0
Arizona Valley,2024azva,3,sf,1,red,8,1,13,112,1
Arizona Valley,2024azva,3,sf,1,blue,6,0,2,53,0
Arizona Valley,2024azva,3,sf,1,red,6,4,7,67,1
Arizona Valley,2024azva,3,sf,1,blue,6,3,6,71,1
Arizona Valley,2024azva,3,sf,1,red,6,5,3,47,0
Arizona Valley,2024azva,3,sf,1,blue,4,8,6,82,1
Arizona Valley,2024azva,3,sf,1,red,7,5,2,43,0
Arizona Valley,2024azva,3,sf,1,blue,10,4,8,90,1
Arizona Valley,2024azva,3,sf,1,red,5,3,3,41,0
Arizona Valley,2024azva,3,sf,1,blue,6,4,2,36,0
Arizona Valley,2024azva,3,sf,1,red,0,15,0,81,1
Arizona Valley,2024azva,3,sf,1,blue,6,4,6,62,0
Arizona Valley,2024azva,3,sf,1,red,6,7,4,79,1
Arizona Valley,2024azva,3,sf,1,blue,3,7,3,54,0
Arizona Valley,2024azva,3,sf,1,red,8,4,6,64,1
Arizona Valley,2024azva,3,sf,1,blue,5,7,3,73,0
Arizona Valley,2024azva,3,sf,1,red,5,6,3,80,1
Canadian Pacific,2024bcvi,1,f,1,blue,2,7,2,48,0
Canadian Pacific,2024bcvi,1,f,1,red,6,2,5,78,1
Canadian Pacific,2024bcvi,1,f,2,blue,2,7,1,50,0
Canadian Pacific,2024bcvi,1,f,2,red,7,2,5,75,1
Canadian Pacific,2024bcvi,1,qm,1,blue,3,5,2,34,0
Canadian Pacific,2024bcvi,1,qm,1,red,5,2,4,60,1
Canadian Pacific,2024bcvi,1,qm,10,blue,0,14,0,47,1
Canadian Pacific,2024bcvi,1,qm,10,red,1,0,0,32,0
Canadian Pacific,2024bcvi,1,qm,11,blue,0,4,0,16,0
Canadian Pacific,2024bcvi,1,qm,11,red,1,8,0,42,1
Canadian Pacific,2024bcvi,1,qm,12,blue,2,2,0,19,0
Canadian Pacific,2024bcvi,1,qm,12,red,4,8,1,47,1
Canadian Pacific,2024bcvi,1,qm,13,blue,2,7,1,37,1
Canadian Pacific,2024bcvi,1,qm,13,red,0,7,0,29,0
Canadian Pacific,2024bcvi,1,qm,14,blue,5,3,1,35,1
Canadian Pacific,2024bcvi,1,qm,14,red,0,7,0,25,0
Canadian Pacific,2024bcvi,1,qm,15,blue,3,2,0,44,1
Canadian Pacific,2024bcvi,1,qm,15,red,0,5,0,32,0
Canadian Pacific,2024bcvi,1,qm,16,blue,6,5,2,78,1
Canadian Pacific,2024bcvi,1,qm,16,red,1,10,0,43,0
Canadian Pacific,2024bcvi,1,qm,17,blue,1,8,0,46,1
Canadian Pacific,2024bcvi,1,qm,17,red,2,8,0,39,0
Canadian Pacific,2024bcvi,1,qm,18,blue,1,2,0,23,1
Canadian Pacific,2024bcvi,1,qm,18,red,0,2,0,17,0
Canadian Pacific,2024bcvi,1,qm,19,blue,1,7,0,28,0
Canadian Pacific,2024bcvi,1,qm,19,red,4,3,3,48,1
Canadian Pacific,2024bcvi,1,qm,2,blue,1,10,0,37,1
Canadian Pacific,2024bcvi,1,qm,2,red,1,7,0,32,0
Canadian Pacific,2024bcvi,1,qm,20,blue,0,7,0,39,1
Canadian Pacific,2024bcvi,1,qm,20,red,1,1,0,13,0
Canadian Pacific,2024bcvi,1,qm,21,blue,0,3,0,15,0
Canadian Pacific,2024bcvi,1,qm,21,red,4,5,0,35,1
Canadian Pacific,2024bcvi,1,qm,22,blue,2,6,0,52,1
Canadian Pacific,2024bcvi,1,qm,22,red,0,2,0,16,0
Canadian Pacific,2024bcvi,1,qm,23,blue,1,6,0,26,0
Canadian Pacific,2024bcvi,1,qm,23,red,2,8,0,51,1
Canadian Pacific,2024bcvi,1,qm,24,blue,3,6,0,55,1
Canadian Pacific,2024bcvi,1,qm,24,red,1,1,0,32,0
Canadian Pacific,2024bcvi,1,qm,25,blue,0,4,0,22,0
Canadian Pacific,2024bcvi,1,qm,25,red,4,4,1,46,1
Canadian Pacific,2024bcvi,1,qm,26,blue,0,0,0,8,0
Canadian Pacific,2024bcvi,1,qm,26,red,4,2,4,49,1
Canadian Pacific,2024bcvi,1,qm,27,blue,5,2,5,61,1
Canadian Pacific,2024bcvi,1,qm,27,red,2,2,0,12,0
Canadian Pacific,2024bcvi,1,qm,28,blue,3,1,0,16,0
Canadian Pacific,2024bcvi,1,qm,28,red,1,13,0,53,1
Canadian Pacific,2024bcvi,1,qm,29,blue,5,7,2,42,1
Canadian Pacific,2024bcvi,1,qm,29,red,2,6,0,26,0
Canadian Pacific,2024bcvi,1,qm,3,blue,1,9,0,34,1
Canadian Pacific,2024bcvi,1,qm,3,red,1,0,0,19,0
Canadian Pacific,2024bcvi,1,qm,30,blue,1,12,0,51,1
Canadian Pacific,2024bcvi,1,qm,30,red,2,8,1,46,0
Canadian Pacific,2024bcvi,1,qm,31,blue,0,0,0,10,0
Canadian Pacific,2024bcvi,1,qm,31,red,7,1,3,46,1
Canadian Pacific,2024bcvi,1,qm,32,blue,4,1,0,19,0
Canadian Pacific,2024bcvi,1,qm,32,red,6,3,1,30,1
Canadian Pacific,2024bcvi,1,qm,33,blue,2,8,0,26,0
Canadian Pacific,2024bcvi,1,qm,33,red,1,9,0,49,1
Canadian Pacific,2024bcvi,1,qm,34,blue,2,5,2,40,1
Canadian Pacific,2024bcvi,1,qm,34,red,3,3,2,38,0
Canadian Pacific,2024bcvi,1,qm,35,blue,2,4,2,37,0
Canadian Pacific,2024bcvi,1,qm,35,red,0,11,0,43,1
Canadian Pacific,2024bcvi,1,qm,36,blue,7,0,4,67,1
Canadian Pacific,2024bcvi,1,qm,36,red,3,2,2,34,0
Canadian Pacific,2024bcvi,1,qm,37,blue,1,0,0,20,0
Canadian Pacific,2024bcvi,1,qm,37,red,1,8,0,32,1
Canadian Pacific,2024bcvi,1,qm,38,blue,1,0,0,29,0
Canadian Pacific,2024bcvi,1,qm,38,red,3,6,1,33,1
Canadian Pacific,2024bcvi,1,qm,39,blue,5,2,2,64,1
Canadian Pacific,2024bcvi,1,qm,39,red,0,3,0,24,0
Canadian Pacific,2024bcvi,1,qm,4,blue,1,1,0,4,0
Canadian Pacific,2024bcvi,1,qm,4,red,2,9,1,39,1
Canadian Pacific,2024bcvi,1,qm,40,blue,3,10,1,56,1
Canadian Pacific,2024bcvi,1,qm,40,red,7,0,0,12,0
Canadian Pacific,2024bcvi,1,qm,41,blue,0,0,0,8,0
Canadian Pacific,2024bcvi,1,qm,41,red,0,11,0,46,1
Canadian Pacific,2024bcvi,1,qm,42,blue,4,5,1,34,0
Canadian Pacific,2024bcvi,1,qm,42,red,1,10,0,39,1
Canadian Pacific,2024bcvi,1,qm,43,blue,0,3,0,30,1
Canadian Pacific,2024bcvi,1,qm,43,red,0,2,0,21,0
Canadian Pacific,2024bcvi,1,qm,44,blue,0,16,0,68,1
Canadian Pacific,2024bcvi,1,qm,44,red,0,2,0,13,0
Canadian Pacific,2024bcvi,1,qm,45,blue,4,7,2,40,0
Canadian Pacific,2024bcvi,1,qm,45,red,0,12,0,53,1
Canadian Pacific,2024bcvi,1,qm,46,blue,6,0,0,20,0
Canadian Pacific,2024bcvi,1,qm,46,red,4,7,1,51,1
Canadian Pacific,2024bcvi,1,qm,47,blue,4,9,3,60,1
Canadian Pacific,2024bcvi,1,qm,47,red,1,5,0,44,0
Canadian Pacific,2024bcvi,1,qm,48,blue,3,6,0,36,0
Canadian Pacific,2024bcvi,1,qm,48,red,6,2,2,47,1
Canadian Pacific,2024bcvi,1,qm,49,blue,0,0,0,14,0
Canadian Pacific,2024bcvi,1,qm,49,red,1,2,0,20,1
Canadian Pacific,2024bcvi,1,qm,5,blue,2,4,1,26,1
Canadian Pacific,2024bcvi,1,qm,5,red,3,3,0,24,0
Canadian Pacific,2024bcvi,1,qm,50,blue,0,13,0,47,1
Canadian Pacific,2024bcvi,1,qm,50,red,0,1,0,27,0
Canadian Pacific,2024bcvi,1,qm,51,blue,0,13,0,52,1
Canadian Pacific,2024bcvi,1,qm,51,red,0,6,0,27,0
Canadian Pacific,2024bcvi,1,qm,52,blue,3,0,0,16,0
Canadian Pacific,2024bcvi,1,qm,52,red,7,2,5,73,1
Canadian Pacific,2024bcvi,1,qm,53,blue,5,6,4,73,1
Canadian Pacific,2024bcvi,1,qm,53,red,3,4,1,33,0
Canadian Pacific,2024bcvi,1,qm,54,blue,7,8,2,57,1
Canadian Pacific,2024bcvi,1,qm,54,red,0,4,0,21,0
Canadian Pacific,2024bcvi,1,qm,55,blue,0,3,0,17,0
Canadian Pacific,2024bcvi,1,qm,55,red,3,0,0,20,1
Canadian Pacific,2024bcvi,1,qm,56,blue,0,4,0,35,1
Canadian Pacific,2024bcvi,1,qm,56,red,1,2,0,31,0
Canadian Pacific,2024bcvi,1,qm,57,blue,8,5,3,45,1
Canadian Pacific,2024bcvi,1,qm,57,red,2,1,0,23,0
Canadian Pacific,2024bcvi,1,qm,58,blue,3,7,2,46,1
Canadian Pacific,2024bcvi,1,qm,58,red,0,4,0,14,0
Canadian Pacific,2024bcvi,1,qm,59,blue,1,6,0,39,0
Canadian Pacific,2024bcvi,1,qm,59,red,5,6,2,70,1
Canadian Pacific,2024bcvi,1,qm,6,blue,0,3,0,22,0
Canadian Pacific,2024bcvi,1,qm,6,red,2,3,2,39,1
Canadian Pacific,2024bcvi,1,qm,60,blue,0,1,0,14,0
Canadian Pacific,2024bcvi,1,qm,60,red,3,6,2,51,1
Canadian Pacific,2024bcvi,1,qm,61,blue,1,10,0,51,1
Canadian Pacific,2024bcvi,1,qm,61,red,4,1,0,22,0
Canadian Pacific,2024bcvi,1,qm,62,blue,1,3,0,49,0
Canadian Pacific,2024bcvi,1,qm,62,red,0,12,0,56,1
Canadian Pacific,2024bcvi,1,qm,63,blue,7,1,1,19,0
Canadian Pacific,2024bcvi,1,qm,63,red,6,2,4,71,1
Canadian Pacific,2024bcvi,1,qm,64,blue,0,5,0,28,0
Canadian Pacific,2024bcvi,1,qm,64,red,4,4,1,51,1
Canadian Pacific,2024bcvi,1,qm,65,blue,4,2,0,42,1
Canadian Pacific,2024bcvi,1,qm,65,red,3,3,0,40,0
Canadian Pacific,2024bcvi,1,qm,66,blue,0,5,0,18,0
Canadian Pacific,2024bcvi,1,qm,66,red,0,10,0,56,1
Canadian Pacific,2024bcvi,1,qm,67,blue,4,0,0,16,0
Canadian Pacific,2024bcvi,1,qm,67,red,7,0,1,20,1
Canadian Pacific,2024bcvi,1,qm,68,blue,2,6,0,66,0
Canadian Pacific,2024bcvi,1,qm,68,red,4,1,1,66,0
Canadian Pacific,2024bcvi,1,qm,69,blue,0,8,0,31,0
Canadian Pacific,2024bcvi,1,qm,69,red,2,11,2,97,1
Canadian Pacific,2024bcvi,1,qm,7,blue,5,5,4,75,1
Canadian Pacific,2024bcvi,1,qm,7,red,0,4,0,20,0
Canadian Pacific,2024bcvi,1,qm,70,blue,7,2,1,42,0
Canadian Pacific,2024bcvi,1,qm,70,red,0,7,0,42,0
Canadian Pacific,2024bcvi,1,qm,71,blue,4,2,1,23,1
Canadian Pacific,2024bcvi,1,qm,71,red,0,0,0,17,0
Canadian Pacific,2024bcvi,1,qm,72,blue,2,17,0,60,1
Canadian Pacific,2024bcvi,1,qm,72,red,3,3,0,21,0
Canadian Pacific,2024bcvi,1,qm,8,blue,2,3,0,20,1
Canadian Pacific,2024bcvi,1,qm,8,red,3,4,0,13,0
Canadian Pacific,2024bcvi,1,qm,9,blue,2,6,0,20,0
Canadian Pacific,2024bcvi,1,qm,9,red,0,7,0,24,1
Canadian Pacific,2024bcvi,1,sf,1,blue,4,3,1,30,0
Canadian Pacific,2024bcvi,1,sf,1,red,0,6,0,54,1
Canadian Pacific,2024bcvi,1,sf,1,blue,0,11,0,58,0
Canadian Pacific,2024bcvi,1,sf,1,red,6,3,6,85,1
Canadian Pacific,2024bcvi,1,sf,1,blue,0,11,0,50,1
Canadian Pacific,2024bcvi,1,sf,1,red,0,6,0,48,0
Canadian Pacific,2024bcvi,1,sf,1,blue,2,1,1,22,0
Canadian Pacific,2024bcvi,1,sf,1,red,1,11,0,52,1
Canadian Pacific,2024bcvi,1,sf,1,blue,1,1,0,19,0
Canadian Pacific,2024bcvi,1,sf,1,red,6,5,6,99,1
Canadian Pacific,2024bcvi,1,sf,1,blue,2,7,1,49,1
